|Address|price|other|agent|beds|baths|sqft|zip code|Report|typ|lat|lon|locality|Date|price1
347|35 Bogart Rd Palenville, NY 12463|$425,000|||3bd|1ba|1,306 sqft (on 2 acres)|12463|20211105Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.176517|-74.02359|Palenville|20211105|425000.0
0|711 Pine Grove Rd Wappingers Falls, NY 12590|$525,000|||3bd|3ba|2,430 sqft (on 2 acres)|12590|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.614891|-73.791946|Wappingers Falls|20211111|525000.0
1|45 Forge Hill Rd New Windsor, NY 12553|$190,000|||2bd|2ba|1,229 sqft (on 2.60 acres)|12553|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.456982|-74.028809|New Windsor|20211111|190000.0
4|430 Country Club Ln Kingston, NY 12401|$599,500|||4bd|3ba|4,029 sqft (on 2 acres)|12401|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.905445|-74.038086|Kingston|20211111|599500.0
6|5-7 Toll Gate Rd Highland, NY 12528|$489,000|||6bd|4ba|3,187 sqft (on 4.20 acres)|12528|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.739346|-74.02317|Highland|20211111|489000.0
8|175 Lookout Pass Stormville, NY 12582|$425,000|||4bd|2ba|1,920 sqft (on 2.80 acres)|12582|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.565571|-73.70253|Stormville|20211111|425000.0
9|429 Sprout Brook Rd Garrison, NY 10524|$595,000|||3bd|3ba|1,960 sqft (on 2.04 acres)|10524|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.344227|-73.902763|Garrison|20211111|595000.0
10|6 Clinton Ave Salt Pt, NY 12578|$439,900|||3bd|3ba|2,962 sqft (on 2.28 acres)|12578|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.798691|-73.825539|Salt Pt|20211111|439900.0
11|615 County Route 15 Elizaville, NY 12523|$245,000|||4bd|2ba|1,950 sqft (on 2.50 acres)|12523|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.118477|-73.717415|Elizaville|20211111|245000.0
12|44 S Cross Rd Staatsburgh, NY 12580|$379,900|||2bd|1ba|1,440 sqft (on 26.94 acres)|12580|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.826889|-73.927902|Staatsburgh|20211111|379900.0
13|99 Burger Rd Rhinebeck, NY 12572|$475,000|||3bd|3ba|2,496 sqft (on 3 acres)|12572|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.916203|-73.88903|Rhinebeck|20211111|475000.0
14|144 Martin Rd Lagrangeville, NY 12540|$375,000|||3bd|3ba|2,464 sqft (on 2 acres)|12540|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.623135|-73.726364|Lagrangeville|20211111|375000.0
15|105113 Read Rd Red Hook, NY 12571|$425,000|||4bd|2ba|2,038 sqft (on 2.50 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.024651|-73.826813|Red Hook|20211111|425000.0
16|37 Bailey Rd Purling, NY 12470|$499,000|||4bd|3ba|2,986 sqft (on 8.28 acres)|12470|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.291161|-74.057892|Purling|20211111|499000.0
17|30 Cramer Rd Poughkeepsie, NY 12603|$490,000|||4bd|3ba|2,282 sqft (on 6.30 acres)|12603|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.684307|-73.829865|Poughkeepsie|20211111|490000.0
18|39 Diamond Ct Saugerties, NY 12477|$545,000|||3bd|3ba|2,464 sqft (on 2.60 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.142731|-73.990921|Saugerties|20211111|545000.0
19|20 Leonard Ln Saugerties, NY 12477|$325,000|||3bd|1ba|Error|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.096905|-73.974976|Saugerties|20211111|325000.0
20|344 Slate Quarry Rd Rhinebeck, NY 12572|$399,900|||4bd|3ba|2,100 sqft (on 3.13 acres)|12572|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.91267|-73.842323|Rhinebeck|20211111|399900.0
21|166 Fingar Rd Hudson, NY 12534|$595,000|||2bd|1ba|1,320 sqft (on 49.80 acres)|12534|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.202366|-73.769203|Hudson|20211111|595000.0
22|1645 Route 213 Ulster Park, NY 12487|$475,000|||5bd|2ba|2,552 sqft (on 7.83 acres)|12487|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.85675|-74.034317|Ulster Park|20211111|475000.0
23|4 Victory Ct Newburgh, NY 12550|$349,000|||4bd|2ba|3,198 sqft (on 3.40 acres)|12550|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.537109|-74.041|Newburgh|20211111|349000.0
24|34 Meadow View Dr Milton, NY 12547|$559,900|||4bd|3ba|2,900 sqft (on 2.10 acres)|12547|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.623466|-73.982559|Milton|20211111|559900.0
25|325 Oak Ridge Rd Hopewell Junction, NY 12533|$450,000|||3bd|2ba|1,642 sqft (on 3.24 acres)|12533|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.575459|-73.78978|Hopewell Junction|20211111|450000.0
26|574 Lasher Rd Tivoli, NY 12583|$499,900|||2bd|2ba|1,800 sqft (on 14.90 acres)|12583|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.061275|-73.846199|Tivoli|20211111|499900.0
27|902 Church Rd Saugerties, NY 12477|$265,000|||3bd|1ba|1,112 sqft (on 2.50 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.031372|-74.047813|Saugerties|20211111|265000.0
28|11 Creek Bend Rd Hopewell Junction, NY 12533|$424,000|||3bd|2ba|1,607 sqft (on 2.20 acres)|12533|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.581894|-73.792427|Hopewell Junction|20211111|424000.0
29|394 Red Top Rd Lloyd, NY 12528|$469,900|||2bd|2ba|2,676 sqft (on 2.20 acres)|12528|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.75528|-73.954041|Lloyd|20211111|469900.0
30|548 South St Plattekill, NY 12528|$330,000|||5bd|2ba|2,344 sqft (on 26 acres)|12528|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.664371|-74.034164|Plattekill|20211111|330000.0
31|30 Denniston Dr Saugerties, NY 12477|$450,000|||3bd|3ba|2,205 sqft (on 5.43 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.157494|-74.014534|Saugerties|20211111|450000.0
32|23 Longview Dr Mahopac, NY 10541|$549,900|||4bd|3ba|2,387 sqft (on 2.24 acres)|10541|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.373371|-73.779823|Mahopac|20211111|549900.0
33|379 Route 199 Red Hook, NY 12571|$429,000|||4bd|4ba|2,838 sqft (on 3 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.993607|-73.83934|Red Hook|20211111|429000.0
34|135 Main St Lake Katrine, NY 12449|$525,000|||4bd|3ba|2,196 sqft (on 2 acres)|12449|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.00309|-74.004852|Lake Katrine|20211111|525000.0
35|80 Pine Cliff Dr Catskill, NY 12414|$450,000|||2bd|2ba|2,382 sqft (on 2.70 acres)|12414|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.251305|-73.902054|Catskill|20211111|450000.0
36|201 Oscawana Lake Rd Putnam Valley, NY 10579|$374,900|||3bd|3ba|2,896 sqft (on 2.02 acres)|10579|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.35828|-73.871002|Putnam Valley|20211111|374900.0
37|2706 County Route 8 Elizaville, NY 12523|$409,900|||4bd|2ba|2,438 sqft (on 2.12 acres)|12523|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.076256|-73.725945|Elizaville|20211111|409900.0
38|1475 Jackson Corners Rd Red Hook, NY 12571|$249,900|||2bd|2ba|1,131 sqft (on 2 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.019161|-73.747879|Red Hook|20211111|249900.0
39|474 Angola Rd Cornwall, NY 12518|$585,000|||5bd|4ba|3,445 sqft (on 2.60 acres)|12518|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.408863|-74.060265|Cornwall|20211111|585000.0
40|142 Tompkins Rd Lagrangeville, NY 12540|$369,000|||4bd|2ba|3,050 sqft (on 11.35 acres)|12540|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.716328|-73.724457|Lagrangeville|20211111|369000.0
41|22 Mountain View Ave Staatsburg, NY 12580|$480,000|||3bd|2ba|1,748 sqft (on 3.51 acres)|12580|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.850597|-73.919067|Staatsburg|20211111|480000.0
42|962 N Quaker Ln Staatsburg, NY 12580|$275,000|||3bd|1ba|1,295 sqft (on 5.47 acres)|12580|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.8353|-73.871048|Staatsburg|20211111|275000.0
43|316 Wurtemburg Rd Rhinebeck, NY 12572|$240,000|||4bd|2ba|1,920 sqft (on 3.01 acres)|12572|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.90184|-73.868637|Rhinebeck|20211111|240000.0
47|207 Charles Hommel Rd Saugerties, NY 12477|$279,000|||2bd|2ba|1,580 sqft (on 2.60 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.132904|-74.029716|Saugerties|20211111|279000.0
48|680 County Route 11 Ancram, NY 12502|$460,000|||4bd|4ba|2,832 sqft (on 4.49 acres)|12502|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.076675|-73.678688|Ancram|20211111|460000.0
49|83 Nevis Rd Tivoli, NY 12583|$299,999|||3bd|1ba|1,920 sqft (on 2.16 acres)|12583|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.066044|-73.849907|Tivoli|20211111|299999.0
50|1017 E Main St Shrub Oak, NY 10588|$579,900|||3bd|2ba|1,400 sqft (on 2.47 acres)|10588|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.328285|-73.824509|Shrub Oak|20211111|579900.0
51|138 Daley Rd Poughkeepsie, NY 12603|$375,000|||4bd|1ba|3,093 sqft (on 2.17 acres)|12603|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.64267|-73.86235|Poughkeepsie|20211111|375000.0
52|117 Dorn Rd Lagrangeville, NY 12540|$399,000|||4bd|2ba|2,148 sqft (on 5.50 acres)|12540|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.63821|-73.700424|Lagrangeville|20211111|399000.0
53|4 Lower Post Rd Ghent, NY 12075|$525,000|||4bd|4ba|2,492 sqft (on 17.90 acres)|12075|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.28981|-73.717392|Ghent|20211111|525000.0
54|4514 State Route 32 Catskill, NY 12414|$199,000|||3bd|2ba|1,880 sqft (on 2.82 acres)|12414|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.18309|-73.984085|Catskill|20211111|199000.0
55|318 Drake Rd Pleasant Valley, NY 12569|$320,000|||2bd|1ba|1,076 sqft (on 5.87 acres)|12569|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.731934|-73.78083|Pleasant Valley|20211111|320000.0
56|Schuderhook Rd Hudson, NY 12534|$199,000|||5bd|2ba|2,100 sqft (on 3 acres)|12534|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.118759|-73.779587|Hudson|20211111|199000.0
57|44 Trillium Rd Pleasant Valley, NY 12569|$525,000|||3bd|3ba|3,450 sqft (on 3.04 acres)|12569|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.729862|-73.771484|Pleasant Valley|20211111|525000.0
58|6 Kuchler Dr Lagrangeville, NY 12540|$499,900|||4bd|3ba|2,794 sqft (on 2 acres)|12540|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.660362|-73.781967|Lagrangeville|20211111|499900.0
59|116 Lamoree Rd Rhinebeck, NY 12572|$498,000|||3bd|3ba|2,392 sqft (on 6.76 acres)|12572|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.926262|-73.814674|Rhinebeck|20211111|498000.0
60|293 Hunns Lake Rd Stanfordville, NY 12581|$425,000|||4bd|2ba|2,055 sqft (on 2 acres)|12581|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.885731|-73.679428|Stanfordville|20211111|425000.0
61|380 Mills Cross Rd Staatsburg, NY 12580|$257,200|||4bd|3ba|3,516 sqft (on 3.27 acres)|12580|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.858002|-73.887764|Staatsburg|20211111|257200.0
62|614 State Route 82 Elizaville, NY 12523|$559,000|||2bd|1ba|1,177 sqft (on 125 acres)|12523|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.089111|-73.76265|Elizaville|20211111|559000.0
63|Lot 1 Lincoln Sq Fishkill, NY 12524|$589,000|||4bd|3ba|2,434 sqft (on 3.03 acres)|12524|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.491829|-73.900749|Fishkill|20211111|589000.0
64|255 Church Rd Putnam Valley, NY 10579|$549,000|||3bd|3ba|2,288 sqft (on 2.87 acres)|10579|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.365196|-73.84919|Putnam Valley|20211111|549000.0
65|620 Ulster Landing Rd Ulster, NY 12477|$469,900|||3bd|2ba|2,015 sqft (on 4.80 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.99305|-73.954208|Ulster|20211111|469900.0
66|1260 State Route 82 Ancram, NY 12502|$350,000|||2bd|1ba|720 sqft (on 7.04 acres)|12502|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.10891|-73.697098|Ancram|20211111|350000.0
67|3943 Route 9W Saugerties, NY 12477|$409,900|||4bd|2ba|2,171 sqft (on 3.87 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.099689|-73.939796|Saugerties|20211111|409900.0
70|179 Fraleigh Ln Red Hook, NY 12571|$499,000|||3bd|2ba|1,968 sqft (on 4.04 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.000839|-73.844246|Red Hook|20211111|499000.0
71|70 Conway Rd Marlboro, NY 12542|$349,999|||3bd|3ba|2,842 sqft (on 2.20 acres)|12542|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.587757|-73.985588|Marlboro|20211111|349999.0
79|Lot 3A 3rd St Milton, NY 12547|$449,900|||4bd|3ba|2,200 sqft (on 2.09 acres)|12547|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.65823|-73.968605|Milton|20211111|449900.0
80|325 Round Lake Rd Rhinebeck, NY 12572|$349,900|||2bd|2ba|4,008 sqft (on 3.05 acres)|12572|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.939892|-73.809074|Rhinebeck|20211111|349900.0
81|101 Oswego Rd Pleasant Valley, NY 12569|$565,000|||3bd|3ba|2,140 sqft (on 2.10 acres)|12569|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.70134|-73.740089|Pleasant Valley|20211111|565000.0
84|157 Old Indian Rd Milton, NY 12547|$535,000|||6bd|4ba|3,846 sqft (on 2.26 acres)|12547|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.640701|-73.976074|Milton|20211111|535000.0
85|1118 Old Post Rd Esopus, NY 12561|$499,900|||4bd|4ba|2,872 sqft (on 5.50 acres)|12561|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.82164|-74.02269|Esopus|20211111|499900.0
89|225 Devon Farms Rd Stormville, NY 12582|$515,000|||3bd|3ba|3,578 sqft (on 2.03 acres)|12582|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.556259|-73.725342|Stormville|20211111|515000.0
90|641 State Route 82 Elizaville, NY 12523|$559,000|||2bd|1ba|1,177 sqft (on 110 acres)|12523|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.089111|-73.76265|Elizaville|20211111|559000.0
91|625 Fitzsimmons Rd Milan, NY 12571|$194,900|||2bd|1ba|1,672 sqft (on 4 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.020157|-73.774307|Milan|20211111|194900.0
92|Gould Pl Wallkill, NY 12589|$549,999|||4bd|3ba|3,070 sqft (on 2.30 acres)|12589|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.586472|-74.059425|Wallkill|20211111|549999.0
93|266 Near Rd Red Hook, NY 12571|$349,900|||2bd|1ba|980 sqft (on 25.20 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.022701|-73.720444|Red Hook|20211111|349900.0
94|397 Phillips Rd Saugerties, NY 12477|$599,000|||4bd|3ba|2,464 sqft (on 3.24 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.048626|-74.04425|Saugerties|20211111|599000.0
99|59 Creekside Rd Red Hook, NY 12571|$515,000|||2bd|2ba|1,000 sqft (on 3.12 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.052635|-73.7873|Red Hook|20211111|515000.0
100|230 Church Ave Germantown, NY 12526|$499,000|||2bd|1ba|1,800 sqft (on 3 acres)|12526|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.120525|-73.882614|Germantown|20211111|499000.0
101|480 Route 7 Pine Plains, NY 12567|$368,500|||3bd|2ba|1,100 sqft (on 4.25 acres)|12567|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.030659|-73.690063|Pine Plains|20211111|368500.0
102|777 County Route 11 Ancram, NY 12502|$315,000|||3bd|2ba|1,527 sqft (on 3 acres)|12502|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.086643|-73.678955|Ancram|20211111|315000.0
103|114 Hurley Rd Salt Point, NY 12578|$365,000|||3bd|2ba|2,124 sqft (on 2 acres)|12578|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.781185|-73.798241|Salt Point|20211111|365000.0
104|1210 County Route 6 Germantown, NY 12526|$269,000|||3bd|1ba|1,056 sqft (on 2.52 acres)|12526|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.087303|-73.831497|Germantown|20211111|269000.0
105|623 Old Route 32 New Paltz, NY 12561|$595,000|||2bd|2ba|1,152 sqft (on 3.81 acres)|12561|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.811935|-74.060768|New Paltz|20211111|595000.0
113|431 Hover Ave Germantown, NY 12526|$484,900|||4bd|3ba|3,384 sqft (on 3.40 acres)|12526|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.135597|-73.876854|Germantown|20211111|484900.0
122|371 North Rd Red Hook, NY 12571|$495,000|||3bd|3ba|1,950 sqft (on 4.83 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.984028|-73.752739|Red Hook|20211111|495000.0
126|230 Church Ave Germantown, NY 12526|$499,000|||2bd|1ba|1,080 sqft (on 3 acres)|12526|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.11821|-73.881874|Germantown|20211111|499000.0
154|39 Diamond Ct Saugerties, NY 12477|$545,000|||3bd|3ba|2,464 sqft (on 2.60 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.142731|-73.990921|Saugerties|20211111|545000.0
164|11 Creek Bend Rd Hopewell Junction, NY 12533|$424,000|||3bd|2ba|1,607 sqft (on 2.20 acres)|12533|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.581894|-73.792427|Hopewell Junction|20211111|424000.0
168|23 Longview Dr Mahopac, NY 10541|$549,900|||4bd|3ba|2,387 sqft (on 2.24 acres)|10541|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.373371|-73.779823|Mahopac|20211111|549900.0
169|379 Route 199 Red Hook, NY 12571|$429,000|||4bd|4ba|2,838 sqft (on 3 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.993607|-73.83934|Red Hook|20211111|429000.0
172|201 Oscawana Lake Rd Putnam Valley, NY 10579|$374,900|||3bd|3ba|2,896 sqft (on 2.02 acres)|10579|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.35828|-73.871002|Putnam Valley|20211111|374900.0
177|22 Mountain View Ave Staatsburg, NY 12580|$480,000|||3bd|2ba|1,748 sqft (on 3.51 acres)|12580|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.850597|-73.919067|Staatsburg|20211111|480000.0
197|20 Leonard Ln Saugerties, NY 12477|$325,000|||3bd|1ba|Error|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.096905|-73.974976|Saugerties|20211111|325000.0
206|11 Creek Bend Rd Hopewell Junction, NY 12533|$424,000|||3bd|2ba|1,607 sqft (on 2.20 acres)|12533|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.581894|-73.792427|Hopewell Junction|20211111|424000.0
210|23 Longview Dr Mahopac, NY 10541|$549,900|||4bd|3ba|2,387 sqft (on 2.24 acres)|10541|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.373371|-73.779823|Mahopac|20211111|549900.0
211|379 Route 199 Red Hook, NY 12571|$429,000|||4bd|4ba|2,838 sqft (on 3 acres)|12571|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.993607|-73.83934|Red Hook|20211111|429000.0
214|201 Oscawana Lake Rd Putnam Valley, NY 10579|$374,900|||3bd|3ba|2,896 sqft (on 2.02 acres)|10579|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.35828|-73.871002|Putnam Valley|20211111|374900.0
219|22 Mountain View Ave Staatsburg, NY 12580|$480,000|||3bd|2ba|1,748 sqft (on 3.51 acres)|12580|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.850597|-73.919067|Staatsburg|20211111|480000.0
220|711 Pine Grove Rd Wappingers Falls, NY 12590|$525,000|||3bd|3ba|2,430 sqft (on 2 acres)|12590|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.614891|-73.791946|Wappingers Falls|20211111|525000.0
236|37 Bailey Rd Purling, NY 12470|$499,000|||4bd|3ba|2,986 sqft (on 8.28 acres)|12470|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.291161|-74.057892|Purling|20211111|499000.0
237|30 Cramer Rd Poughkeepsie, NY 12603|$490,000|||4bd|3ba|2,282 sqft (on 6.30 acres)|12603|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.684307|-73.829865|Poughkeepsie|20211111|490000.0
243|4 Victory Ct Newburgh, NY 12550|$349,000|||4bd|2ba|3,198 sqft (on 3.40 acres)|12550|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.537109|-74.041|Newburgh|20211111|349000.0
244|34 Meadow View Dr Milton, NY 12547|$559,900|||4bd|3ba|2,900 sqft (on 2.10 acres)|12547|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.623466|-73.982559|Milton|20211111|559900.0
245|325 Oak Ridge Rd Hopewell Junction, NY 12533|$450,000|||3bd|2ba|1,642 sqft (on 3.24 acres)|12533|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.575459|-73.78978|Hopewell Junction|20211111|450000.0
248|11 Creek Bend Rd Hopewell Junction, NY 12533|$424,000|||3bd|2ba|1,607 sqft (on 2.20 acres)|12533|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.581894|-73.792427|Hopewell Junction|20211111|424000.0
251|30 Denniston Dr Saugerties, NY 12477|$450,000|||3bd|3ba|2,205 sqft (on 5.43 acres)|12477|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.157494|-74.014534|Saugerties|20211111|450000.0
252|23 Longview Dr Mahopac, NY 10541|$549,900|||4bd|3ba|2,387 sqft (on 2.24 acres)|10541|20211111Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.373371|-73.779823|Mahopac|20211111|549900.0
